Qu Id,Name (Manufacturers),Name (Categories),Name,Weight (Packages),Height (Packages),Length (Packages),Width (Packages)
371698,,Cosmetic Set (Small - sample bag),ECOTOOLS Makeup Brush Shampoo,0.6,3.5,8,3
371697,,Cosmetic Set (Small - sample bag),ECOTOOLS Makeup Brush Shampoo,0.65,3.5,8,3
368410,,Women's Ankle Boots,"Michael Kors Haskell Combat Boots, Size 7.5 ",1.95,10,4,10
371127,,Gummies (2+1),"Hair, Skin, Nails Gummies (Pack of 3)",2.05,6,4,8
22546,,,,0,8,8,17
371682,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Redken All Soft Heavy Cream, 250 ml, 3 vnt",1.9,4,8,4
371724,,Cosmetic Set (Small - sample bag),EcoTools Makeup Brush Set ,0.3,1.8,8,5
373655,,Women's Slippers,"UGG(R) Hailey Fluff Genuine Shearling Slipper, Color: NAT, Size: 10",0.95,4.5,3.5,11
371684,,Cosmetic Set (Small - sample bag),"Lagunamoon Essential Oils, 6 vnt",0.75,3,3,6
371736,,Cosmetic Set (Small - sample bag),Alterna Caviar 3-Pcs Set,0.55,4,5,4
371750,,Vitamins (Small),"Professional Vitamin C Serum, 30 ml",0.3,4,3,4
371706,,Vitamins (Small),"Professional Vitamin C Serum, 30 ml",0.3,4,3,4
371705,,Vitamins (Small),"Professional Vitamin C Serum, 30 ml",0.3,4,3,4
370325,,Games & Toys,Toy - Husky ,1.25,12,6.5,10
371752,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.4,1.5,5,4
28373,,,,0,14,12,44
371715,,Vitamins (Large),Woman's Vitamins - Gummies ,1.25,5,3,7
371122,,Sweatpants,"BIBBY MOTO JOGGERS, Color: Jet Black Multi, Size: XL",1.15,10,3,6
371741,,Vitamins (Large),Complete Kids Multivitamin - Gummies 190 pcs,1.3,5,3,7
371681,,Cream (Big 4-12oz),12 Sheets Korean Face Mask  ,0.9,5,3,7
371717,,Games & Toys,"BONAOK Wireless Bluetooth Karaoke Microphone with Controllable LED Lights, Portable Handheld Karaoke Speaker Machine Christmas Birthday Home Party for Android/iPhone/PC or All Smartphone(...",1.6,4,4,12
370311,,Sweatshirts,"Diesel Diego Long Sleeve T-Shirt, Size L, Color Black",0.55,4,2,7
371686,,Games & Toys,"BONAOK Wireless Bluetooth Karaoke Microphone with Controllable LED Lights, Portable Handheld Karaoke Speaker Machine Christmas Birthday Home Party for Android/iPhone/PC or All Smartphone(...",1.65,4,4,12
369763,,Sweatpants,"Diesel Julio Lounge Joggers, Color: Blue, Size: M",0.45,5,2,7
62729,,,,0,7,7,3
367613,,Autoparts,68-70 Charger Coronet Weatherstrip Seal Kit Hardtop 11 Pieces Metro USA MADE,5.55,6.5,14,14
370304,,Winter Jackets,"Juicy Couture Cozy Zip Puffer Jacket, Color: OLIVE, size: L",2.1,10,7,13
371126,,T-shirts,"DOUBLE KARL TEXT TEE, COLOR: BLACK/GOLD, Size: XL",0.25,1.5,7,5
373406,,Purse,"Michael Kors Mens Harrison Leather Card Case, Color Olive",0.1,3,1,4
371394,,Cosmetic Set (Small - sample bag),SEPHORA COLLECTION Museum of Ice Cream x Sephora Collection Let Them Eat Popsicles Lip Set,0.7,6,4,9
371862,,Handbags & Accessories,Samsonite Umbrella,1.5,4,7,4
370867,,Women's Shoes,"Calvin Klein Uzza, Color: Black, Siz: 8 Width M",0.95,6,4,10
371123,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)",Alterna Shampoo and Conditioner Set,1.6,4,8,4
368607,,Women's Shoes,"UGG UGG(R) Brett Slipper, Color: LVGR, Size: 9",1.2,3,11,7
370872,,Women's Shoes,"Tommy Hilfiger Luster, Size 8.5  , Color White",1.55,7,4,11
56175,,,,0,2,4,2
370899,,Men's Shoes,"GUESS Dancel Derby, Color: MBRLL, Size: 10M",2.1,12,4,8
372226,,Watches,Fitness Tracker ,0.5,5,5,5
370570,,Eyeshadow Palette (Small),"BECCA Bronze, Blush & Glow Palette (Limited Edition)",0.6,5,5,5
370574,,Sweatshirts,"Calvin Klein Twofer Cotton-Blend Sweatshirt, Aubergine",0.8,1,9,9
370497,,Sweatshirts,"Calvin Klein Twofer Cotton-Blend Sweatshirt, Aubergine",0.75,8,1,9
370194,,Women's Shoes,"MICHAEL Michael Kors Hastings Open Toe, Color: Black, Size: 9.5",1.45,3,11,7
41936,,,,0,10,12,5
375697,,Wallets,"Tommy Hilfiger Leather Wallet, Color Black",0.3,5,1,4
370181,,High-heels,"Calvin Klein Brady, Color: Pink Flourescent, Size: 9 Width M",1.8,4,12,9
368237,,Tools,22pcs Universal Disc Brake Caliper Brake Piston Wind Back Rewind Hand Tools Kit,5.95,2.5,13,9
369724,,Women's Shoes,"Nike Air Max 720 SE, Color Black/White/Laser Fuchsia, Size 8",1.6,8,4,11
371018,,Watch Strap,20MM Misfit Smartwatch Silicone Sport Band Color: Translucent White (MIS9247),0.15,2,2,7
351793,,Games & Toys,Pomsies Plush Toy,0.55,7,3,9
367960,,Tools,"DEWALT DCF601F2 Xtreme 12V Max Brushless 1/4"" Cordless Screwdriver Kit",4.45,4.5,10.5,10
15340,,,,0,11,16,4
370499,,Water Bottle Big (from 18 oz),Contigo Gift Set (Blue & Red),1.5,8,3,10
370533,,Water Bottle Big (from 18 oz),Contigo Gift Set (Blue & Red),1.65,8,4,10
366636,,Autoparts,Emissions EGR Valve Assembly,2,5,3,7
367612,,Autoparts,Mopar Interior Door Handles Pulls 66 -72 A B C & Dodge Truck NEW DHINT6772A,0.65,4,4,4
367096,,Sweatshirts,Karl Lagerfeld Paris Rolls Royce Paris Graphic Sweatshirt,0.8,2,6,11
367098,,Sweatshirts,Karl Lagerfeld Paris Rolls Royce Paris Graphic Sweatshirt,0.7,8,2,9
339829,,Women's Slippers,"Michael Kors Women's Gilmore Pool Slide Sandals, Color Soft Pink, Size 9M",0.5,5,3,10
371015,,Men's Ankle Boots,"Dr. Martens Cartor Lace-Up Leather Boot, Size US11/UK10",3.05,10,4.5,12
46403,,,,0,4,7,3
369832,,Cream (Small up to 4oz.),Ultra Hydrating Face Mask (12 pcs.) ,1.05,5,3,7
369765,,T-shirts,"Michael Kors Men's Camo Aviator T-Shirt, Color: Heather Grey",0.4,5,1,9
369714,,T-shirts,"Michael Kors Men's Camo Aviator T-Shirt, Color: Heather Grey",0.3,5,1,8
370320,,Cosmetic Set (Small - sample bag),Alterna Caviar 3-Pcs Set,0.55,4,3,4
33511,,,,0,8,17,4.9
370773,,Women's Shoes,"G by GUESS Ariella 2, Color: Light Gold; Women's Size: 7.",1.45,7,3,10
370805,,Hoodie,"U.S. POLO ASSN. Sleeve Wordmark Color Block Hoodie, Color: CLASSIC NAVY, size: M",1.5,9,5,13
369417,,Cosmetic Set (Small - sample bag),Alterna Caviar 3-Pcs Set,0.5,4,3,4
369776,,Cosmetic Set (Small - sample bag),Alterna Caviar 3-Pcs Set,0.5,4,3,4
368469,,Cream (Small up to 4oz.),Ultra Hydrating Face Mask (12 pcs.) ,0.9,5,3,7
356045,,Backpack (Large),"Fjallraven Kanken Backpacks, Color: Deep red folk pattern",0.45,11,1,15
367911,,Summer Jackets,"Arc'teryx Cerium Lightweight Vest - Men's, Size: Large, Color: Labyrinth",0.85,7,3,10
369429,,Crossbodies,"MICHAEL Michael Kors Signature Logo Belt Bag, Black",0.4,2,9,6
368087,,Baby Clothes (up to 24M),7-Pack Dog Original Bodysuits,0.75,7,2,8
370415,,Motorcycle Items,HARLEY DAVIDSON 2008-LATER TOURING FLHT FLHR ROADKING LOW SEAT DAMAGED,10.3,9,30,18
365503,,Autoparts,Lower Molding - GM (84462095),5,5,44,11
50126,,,,0,3,6,2
369847,,Autoparts,2015 - 2019 Chrysler Dodge Challenger Exhaust Valve Actuator SRT 8,0.45,3,4,4
367786,,Baby Clothes (Sets),"3-Piece Sparkle-Saurus Sweater & Bodysuit Set, Color: Navy/Ivory, Size: 24M",0.6,5,2,8
367935,,Dresses,Sloth Christmas Crew Neck Sweatshirt,0.4,5,2,8
368050,,Car Key,LEXUS RX350 16-19 RX450h OEM FOB ORIGINAL SMART KEYS ENTRY KEYFOB,0.1,2.5,5.5,5
369756,,Handbags & Accessories,Trident Reagent Kit - 2 month,3.2,3.5,10,6.5
367542,,High-heels,"MICHAEL KORS Demi Leather Sandal, Color Black, Size 9.5",1.95,10,5,12
59233,,,,0,8,8,3
369472,,Women's Winter Boots,"Dr. Martens JADON, Color: BLACK",3.6,10,4,12
363217,,Hoodie,"Cash-&-Maverick Baker Hoodies, Color: Purple, Size: L",1.05,8,8,3
370317,,Games & Toys,Toy - Husky ,1,7,9,12
369679,,Sunglasses,GUCCI Gucci Dark Grey Polarized Wayfarer Men's Sunglasses GG0404S 008 58,0.8,5,3,7
371539,,Vitamins (Large),"Gummies For Hair, Skin & Nails with Biotin and Collagen",0.7,3,3,8
371710,,Games & Toys,"Zoomer Chimp, Interactive Chimp with Voice Command, Movement and Sensors by Spin Master",3.8,8.5,16,4
371520,,Vitamins (Large),"Gummies For Hair, Skin & Nails with Biotin and Collagen",0.75,3,3,8
371679,,Games & Toys,"Zoomer Chimp, Interactive Chimp with Voice Command, Movement and Sensors by Spin Master",3.8,8.5,16,14
371376,,Vitamins (Large),"Gummies For Hair, Skin & Nails with Biotin and Collagen",0.65,3,3,8
37846,,,,0,12,16,8
371348,,Cream (Small up to 4oz.),Body Shop Kit ,0.5,3,3,6
372198,,Men's Winter Boots,"COACH Urban Hiker, Color: Black/Black Prairie Leather, Size: 7",2.4,4,10,11
371492,,Cream (Small up to 4oz.),Body Shop Kit ,0.6,3,3,8
371818,,Electronics,Omron - EVOLV Automatic Blood Pressure Monitor - Black/white,1.4,8,8,8
372052,,Cosmetics Set (Medium - pair of medium shampoos),"Lagunamoon Essential Oils Top 10 Gift Set Pure Essential Oils Gift Set for Diffuser, Humidifier, Massage, Aromatherapy, Skin & Hair Care",1.2,5,5,5
369820,,Snapback Cap,"Calvin Klein Straw Visor with Elastic Band, Color: Natural",0.1,1,7,6
372034,,Cosmetic Set (Small - sample bag),ECOTOOLS Perfecting Blender Duo,0.1,4,4,4
372030,,Cream (Small up to 4oz.),16 pcs Korean Face Mask ,1.35,5,3,7
371604,,Games & Toys,"Zoomer Chimp, Interactive Chimp with Voice Command, Movement and Sensors by Spin Master",3.8,8,16,16
53911,,,,0,8,11,3
356708,,Women's Ankle Boots,"Bearpaw Emma Shearling Lined Suede Short Boots, Color Charcoal, Size 8",2.05,12,4,12
371592,,Games & Toys,"Zoomer Chimp, Interactive Chimp with Voice Command, Movement and Sensors by Spin Master",3.7,14,16,8.5
371500,,Games & Toys,"Zoomer Chimp, Interactive Chimp with Voice Command, Movement and Sensors by Spin Master",4,4,16,9
371511,,Games & Toys,"Zoomer Chimp, Interactive Chimp with Voice Command, Movement and Sensors by Spin Master",3.85,14,16,8.5
369006,,Backpack (Large),"GUESS DIEM LOGO-PRINT BACKPACK, Natural Multi",2.05,6,14,10
371517,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)",Alterna Shampoo and Conditioner Set,1.6,4,4,8
370840,,Men's Ankle Boots,"Timberland Field Boot F/L Waterproof, Color Dark Green Nubuck, Size 11 ",3.25,4,12,9.5
370845,,Kids Winter Shoes,"Keen Kids Lumi Boot WP (Toddler/Little Kid), Color Blue Nights/Greenery, Size 9 ",1.1,3,9,11
28365,,,,0,5,5,5
366434,,Electronics,InMotion V3Pro Control Board,0.4,3,5,7
369778,,Sweatshirts,"Button-Front Mockneck Sweater, Color: navy blue marl, Size: L",1.1,4,11,7
370874,,Cosmetic Sets,Wet Brush (3pcs) with  Skulls,1.05,7,4,10
370875,,Gummies (2+1),"Hair, Skin, Nails Gummies (Pack of 3)",2.1,6,4,8
368778,,Drones,"DJI Spark Palm Launch Quadcopter Drone with UltraSmooth Camera, Meadow Green, CP.PT.000734",1.85,4.5,10,8
371165,,Women's Ankle Boots,"Tommy Hilfiger Women's Satine Dress Sandals, Color  Medium Brown Suede, Size 7.5 ",1.95,4,11,8.5
370892,,Cosmetic Set (Small - sample bag),Body Shop Kit ,0.55,3,3,8
371146,,High-heels,"Tommy Hilfiger Women's Satine Dress Sandals, Color  Medium Red Suede, Size 8.5 ",2.05,4,12,9
370884,,Cream (Small up to 4oz.),24K Gold Eye Treatment Mask,0.85,5,4,5
371051,,Women's Shoes,"Tommy Hilfiger Women's Satine Dress Sandals, Color Medium Red Suede, Size 8",1.9,4,11,8.5
62728,,,,0,7,11,3
371017,,Women's Shoes,"Tommy Hilfiger Women's Satine Dress Sandals, COlor Black Suede, Size 7",1.75,4,11,8.5
370291,,Winter Jackets,"Calvin Klein Short Hooded Jacket, Color: ORANGE  , Size: S",2.45,6,9,12
369609,,Bag (Small),    Furla Furla Bella Small Top Handle Shoulder Bag,1.7,4,14,10
371025,,Winter Jackets,"Tommy Hilfiger Men's Quilted Puffer Jacket, Created for Macy's, Color Midnight, Size M",2.15,10,8,14
370520,,Games & Toys,26PCS Little Girl Lovely Jewel Rings,0.3,2,6,5
371370,,Women's Shoes,"COACH Low Top, Color Khaki/Chalk, Size 8.5",1.15,10,3,7
371324,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)",Alterna Shampoo and Conditioner Set,1.5,3,9,6
41934,,,,0,6,13,2
372190,,Bag (Large),"BANX LOGO SATCHEL, Color Black",1.95,12,4,12
368374,,Vitamins (Large),Men's Gummy Vitamins,1.3,5,5,7
371971,,Tights/Leggings,"GUESS CUDDY LOGO MARLED LEGGINGS, Jet Black Multi",0.5,5,2,8
370459,,Water Bottle Big (from 18 oz),Contigo Gift Set (Blue & Red),1.45,7,3,10
367980,,Phone Case,IQ Shield Screen Protector Compatible with Galaxy S10e 5.8 inch (2-Pack)(Case Friendly) Anti-Bubble Clear Film,0.1,1,7,5
369499,,Crossbodies,"GUESS ARACELI CROSSBODY, Crocodile Black",1.65,10,4,11
372176,,Cosmetic Sets,Wet Brush (3pcs) with  Skulls,1,5,10,7
369657,,Crossbodies,"GUESS ARACELI CROSSBODY, Crocodile Black",1.7,10,3,11
15336,,,,0,13,15,4
370457,,Water Bottle Big (from 18 oz),Contigo Gift Set (Blue & Red),1.45,6,4,9
372156,,Games & Toys,Orangutwang Kids Game,1.75,4,11,11
370255,,Sweatshirts,"Calvin Klein Twofer Cotton-Blend Sweatshirt, Aubergine",0.7,8,2,9
370819,,Water Bottle Big (from 18 oz),Contigo 3pcs Kids WaterBootle ,1.45,9,6,12
371476,,Cosmetic Set (Small - sample bag),"Lagunamoon Essential Oils Top 6 Gift Set Pure Essential Oils Gift Set for Diffuser, Humidifier, Massage, Aromatherapy, Skin & Hair Care",0.8,2.5,9,3.5
370611,,Backpack (Small),"LEEZA SMALL BACKPACK, Color Coal",1.7,8,4,12
371521,,Cosmetic Set (Small - sample bag),"Lagunamoon Premium Essential Oils Set,Top 20 Pure Natural Aromatherapy Oils Lavender Frankincense Peppermint Rose Rosemary Sandalwood",2.75,3,10,7
371505,,Cosmetic Set (Small - sample bag),"Lagunamoon Essential Oils with Travel Bag, Pure Aromatherapy Oils Tea Tree Lavender Peppermint Eucalyptus Sandalwood Lemongrass Orange Chamomile Jasmine Vetiver",1.2,3.5,7,5.5
371569,,Cosmetic Set (Small - sample bag),"Lagunamoon Essential Oils, 6 vnt",0.8,3,3,8
22524,,,,0,7,7,7
371427,,Cosmetic Set (Small - sample bag),ECOTOOLS Makeup Brush Shampoo,0.7,3,9,3
371568,,Cosmetic Set (Small - sample bag),"Lagunamoon Essential Oils, 6 vnt",0.75,3,3,8
371575,,Vitamins (Large),"Gummies For Hair, Skin & Nails with Biotin ",2.1,7,3,9
371425,,Games & Toys,"BONAOK Wireless Bluetooth Karaoke Microphone with Controllable LED Lights, Portable Handheld Karaoke Speaker Machine Christmas Birthday Home Party for Android/iPhone/PC or All Smartphone(...",1.6,4,11,4
371573,,Vitamins (Large),"Gummies For Hair, Skin & Nails with Biotin ",2,7,3,9
371503,,Cosmetics Set (Medium - pair of medium shampoos),InnoGear Upgraded Version Aromatherapy Essential Oil Diffuser Ultrasonic Diffusers Cool Mist Humidifier with 7 Colors LED Lights and Waterless Auto Shut-off for Home Office Bedroom Room,1,6,6.5,6
371719,,Cream (Small up to 4oz.),Body Shop Kit ,0.5,3,3,8
371765,,Cream (Small up to 4oz.),Lip Mask ,0.8,5,5,5
59231,,,,0,2,4,1
371704,,Vitamins (Large),"Gummies For Hair, Skin & Nails with Biotin ",1.9,6,4,9
371284,,Beauty & Health,Frozen Cosmetics  Backpack,1.3,11,5,13
371815,,Gummies (2+1),"Hair, Skin, Nails Gummies (Pack of 3)",2.05,6,4,8
371880,,Games & Toys,Barbie Skipper Babysitters Inc Nap ?n' Nurture Nursery Dolls and Playset,1.9,3.5,20,14
371906,,Cosmetic Sets,Wet Brush (3pcs) with  Skulls,0.85,5.5,10,7
370765,,Dresses,"Calvin Klein Pleated Faux-Leather Skirt, Size 8 ",0.8,8,30,10
369362,,Tights/Leggings,"NEW BALANCE Women's Essentials Aqua Camo Legging, Color: Black",0.45,6,2,9
46397,,,,0,8,11,3
371871,,Games & Toys,Fisher - Price Moving Sloth,3,14,7,14
370978,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.45,4,1,5
371784,,Crossbodies,Michael Kors Women's Jet Set Item Crossbody Bag No Size (Black),0.95,8,3,11
370735,,Underwear,"Ruffle underwire bikini top, Color: Navy, Size: 34D",0.1,5,4,5
371647,,Cream (Small up to 4oz.),Body Shop Kit ,0.45,3,3,8
368577,,T-shirts,"Everyday Short Sleeve Pocket T-Shirt, Color: ethereal blue, Size: M",0.1,1,10,4
368573,,Sweatshirts,"Gap Logo Mockneck Full-Zip Sweatshirt, Color: Navy, Size: M",0.95,3,11,6
371170,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.4,4,1,5
56172,,,,0,5,7,5
371716,,Cosmetic Sets,Wet Brush (3pcs) with  Skulls,1,9,5,11
371746,,Cosmetic Sets,Wet Brush (3pcs) with  Skulls,1,7,5,10
370789,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.45,4,1,5
370987,,Other,SMALLRIG Universal Cable Clamp Lock for HDMI Cable Microphone Cable Power Cable SDI Cable - BSC2333,0.3,3,4,4
371731,,Gummies (2+1),"Hair, Skin, Nails Gummies (Pack of 3)",2,6,4,8
370786,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.4,4,1,5
371675,,Gummies (2+1),"Hair, Skin, Nails Gummies (Pack of 3)",2.05,6,4,8
370761,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.45,4,1,5
370681,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.4,4,1,5
371678,,Games & Toys,Slime Kit,3.45,11,3,11
33479,,,,0,9,11,3.6
370683,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.45,4,1,5
370028,,Keyboard (Gaming),"Ducky One 2 Horizon Double Shot PBT Mechanical Keyboard, Switches: Cherry MX Red",4.25,3,20,8.5
370696,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.35,4,1,5
370670,,Cream (Small up to 4oz.),Ultra Hydrating Face Mask (12 pcs.) ,0.95,5,3,7
373250,,Shirts,"Calvin Klein Logo Camisole & Shorts Pajama 2-Piece Set, Color Grey Heather, Size M",0.35,6,2,4
371999,,Cosmetic Set (Small - sample bag),Natrol Maximum Strength Biotin Beauty ,0.15,3,3,8
367592,,Backpack (Large),"Samsonite Detour Travel Backpack, Black",2.05,3,19,13
372005,,Electronics,"Essential Oil Diffuser 2 pack Wood Grain 250ml Aromatherapy Diffuser Easy to Use Ultrasonic Quiet Aroma Diffuser Gift Set Cool Mist Humidifier with Waterless Auto Shut off, 7 Colors Light...",2.2,7,6,12
373211,,Water Bottle Big (from 18 oz),Contigo Gift Set (Blue & Red),1.55,6,4,8
373195,,Water Bottle Big (from 18 oz),Contigo Gift Set (Blue & Red),1.55,6,4,8
371081,,Cream (Small up to 4oz.),Body Shop Kit ,0.4,3,3,8
372024,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)",Natrogix Bliss Box - Bliss + Totem Set ? Including Top 9 100% Essential Oils Set (9x10ml) and 150 ML Essential Oil Diffuser ? Solution for Your Aromatherapy Life,2,9,4,6
371061,,Cream (Small up to 4oz.),Body Shop Kit ,0.5,3,3,8
371944,,Cosmetics Set (Medium - pair of medium shampoos),"BAIESHIJI Essential Oil Diffuser, Metal Vintage Essential Oil Diffusers 100ML, Aromatherapy Diffuser with Waterless Auto Shut-Off Protection, 7 Color Changing Light, Cool Mist Humidifier",1.1,4,11,4
371352,,Cosmetic Sets,Wet Brush (3pcs) with  Skulls,1,7,4,10
372062,,Cosmetics Set (Medium - pair of medium shampoos),"BAIESHIJI Essential Oil Diffuser, Metal Vintage Essential Oil Diffusers 100ML, Aromatherapy Diffuser with Waterless Auto Shut-Off Protection, 7 Color Changing Light, Cool Mist Humidifier",1.15,4,11,4
373215,,T-shirts,"Calvin Klein Short Sleeve T-Shirt & Shorts 2-Piece Pajama Set, Color Grey Heather, Size L",0.5,5,2.5,8
62726,,,,0,4,8,2
365475,,Laptops,"Yoga 730 13"" - Iron Grey Part Number: 81CT001RUS",6.5,11,15,7
373240,,Shirts,"Calvin Klein Logo Camisole & Shorts Pajama 2-Piece Set, Color Grey Heather, Size M",0.45,4,2,6
370710,,Wallets,Tommy Hilfiger Coin Pocket Wallet,0.5,4,1,5
372073,,Handbags & Accessories,Crest (3-pack) ,1.2,6,4,8
366318,,Laptops,"Surface Laptop 3 15"", Black (metal), AMD Ryzen 7 3780U, 16GB, 512GB",6.65,2.5,18,11
372022,,Cosmetics Set (Medium - pair of medium shampoos),"Lagunamoon Premium Essential Oils Set,Top 20 Pure Natural Aromatherapy Oils Lavender Frankincense Peppermint Rose Rosemary Sandalwood",2.9,7,3,10
367926,,Men's Ankle Boots,"Ankle boot - Block heel Onerravia, Size: 8.5",2.3,10,4,11
367242,,Body Scent Cosmetics,Boss Femme women Eau De Parfum Spray 2.5 oz Tester,0.8,4,4,4
371997,,Vitamins (Small),Gummies for a Good Night Sleep and Beauty ,0.6,3,3,8
371985,,Vitamins (Small),Gummies for a Good Night Sleep and Beauty ,0.6,3,3,8
371984,,Vitamins (Small),Gummies for a Good Night Sleep and Beauty ,0.65,3,3,8
370855,,Autoparts,"MBI AUTO - Primered, Front Bumper Cover Fascia for 1997-1999 Mitsubishi Eclipse w/Fog 97-99, MI1000260",11.05,14,30,19
372167,,Games & Toys,Blume Doll,0.55,5,5,5
369192,,Watches,"JACQUELINE MINI THREE-HAND BLUSH LEATHER WATCH, Color: Blush",0.5,4,3.5,4
371851,,Vitamins (Small),Gummies for a Good Night Sleep and Beauty ,0.65,3,3,8
372178,,Games & Toys,"Pomsies 1882 Pinky Plush Interactive Toys, One Size, Pink/White",0.55,7,3,9
364900,,Body Scent Cosmetics,Black Oud Perfume 3.4 oz Extrait De Parfum Spray (Tester),0.45,2.5,8.5,3.5
371603,,Cosmetic Sets,Wet Brush (3pcs) with  Skulls,1.15,7,4,10
371868,,Cosmetics Set (Medium - pair of medium shampoos),"BAIESHIJI Essential Oil Diffuser, Metal Vintage Essential Oil Diffusers 100ML, Aromatherapy Diffuser with Waterless Auto Shut-Off Protection, 7 Color Changing Light, Cool Mist Humidifier",1.1,4,4,8
371595,,Cosmetic Sets,Wet Brush (3pcs) with  Skulls,1.15,7,4,10
371903,,Games & Toys,"BONAOK Wireless Bluetooth Karaoke Microphone with Controllable LED Lights, Portable Handheld Karaoke Speaker Machine Christmas Birthday Home Party for Android/iPhone/PC or All Smartphone(...",1.55,4,4,11
371612,,Cream (Small up to 4oz.),Lip Mask ,0.75,4,4,4
359206,,Body Scent Cosmetics,Tiziana Terenzi Kirke unisex Extrait De Parfum Spray 3.3 oz,1.5,5,6,5
371909,,Games & Toys,"BONAOK Wireless Bluetooth Karaoke Microphone with Controllable LED Lights, Portable Handheld Karaoke Speaker Machine Christmas Birthday Home Party for Android/iPhone/PC or All Smartphone(...",1.45,11,3.5,4
371522,,Vitamins (Small),Gummies for a Good Night Sleep and Beauty ,0.6,3,3,8
41922,,,,0,11,9,45
371507,,Vitamins (Small),Gummies for a Good Night Sleep and Beauty ,0.6,3,3,8
371936,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.3,5,1,4
371441,,Vitamins (Small),Gummies for a Good Night Sleep and Beauty ,0.65,3,3,8
371451,,Vitamins (Large),"Gummies For Hair, Skin & Nails with Biotin ",2.05,6,4,8
368169,,Amazon Echo,All-new Echo Dot (3rd Gen) - Smart speaker with clock and Alexa - Sandstone,1.2,4,4,4
371444,,Vitamins (Large),"Gummies For Hair, Skin & Nails with Biotin ",2,6,4,8
371824,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Redken All Soft Heavy Cream, 250 ml, 3 vnt",2.1,7,3,9
371440,,Vitamins (Large),"Gummies For Hair, Skin & Nails with Biotin ",2.05,8,4,6
